,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5311,8053-WWDRO,Female,False,True,False,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),19.5,146.3,True
5312,9564-KCLHR,Male,False,False,False,1,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,False,Mailed check,51.25,51.25,True
5313,1935-IMVBB,Male,False,True,False,56,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Mailed check,89.7,4952.95,False
5314,2535-PBCGC,Female,False,True,False,70,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),64.55,4504.9,False
5315,2082-CEFLT,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,45.6,45.6,True
5316,1470-PSXNM,Male,False,True,True,49,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,True,Electronic check,93.65,4520.15,False
5317,1213-NGCUN,Female,False,False,False,6,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Bank transfer (automatic),49.65,267.35,True
5318,2498-XLDZR,Female,False,True,True,32,True,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,False,Mailed check,73.6,2316.85,False
5319,9866-OCCKE,Female,True,True,False,72,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Mailed check,109.75,8075.35,False
5320,5338-YHWYT,Male,False,False,True,37,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,False,Credit card (automatic),61.45,2302.35,False
5321,7718-UPSKJ,Female,False,True,False,69,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,True,Credit card (automatic),106.4,7251.9,False
5322,8731-WBBMB,Female,False,True,False,26,True,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,False,Bank transfer (automatic),81.9,2078.55,False
5323,1448-CYWKC,Female,False,True,True,58,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Credit card (automatic),105.2,6225.4,False
5324,7901-IIDQV,Male,False,False,False,24,True,Yes,DSL,No,No,No,Yes,No,No,One year,False,Bank transfer (automatic),54.6,1242.25,False
5325,2690-DVRVK,Male,False,True,True,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,20.55,99.45,False
5326,5688-KZTSN,Male,False,True,True,15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,20.0,288.05,True
5327,1270-XKUCC,Female,False,True,True,30,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.7,599.25,False
5328,0334-ZFJSR,Female,False,True,False,55,True,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,True,Credit card (automatic),66.05,3462.1,False
5329,2894-QOJRX,Female,False,True,False,25,False,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),34.0,853.0,True
5330,5747-PMBSQ,Male,True,True,False,10,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,True,Mailed check,92.5,934.1,True
5331,5583-EJXRD,Male,False,True,True,44,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Credit card (automatic),54.05,2375.2,False
5332,4565-EVZMJ,Female,False,False,False,47,True,No,DSL,Yes,Yes,No,Yes,No,No,One year,True,Mailed check,58.9,2813.05,False
5333,3143-JQEGI,Female,False,True,True,13,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,88.35,1222.8,True
5334,6386-SZZKH,Female,False,True,True,49,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),107.95,5293.2,True
5335,3327-YBAKM,Female,False,True,False,64,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,True,Mailed check,96.9,6314.35,False
5336,9441-QHEVC,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.1,19.1,False
5337,6705-LNMDD,Male,False,False,False,20,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,False,Mailed check,50.0,1003.05,False
5338,2580-ASVVY,Female,False,True,False,37,False,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,False,Electronic check,45.4,1593.1,False
5339,3370-GQEAL,Male,False,True,True,30,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,85.45,2509.95,False
5340,5032-USPKF,Female,False,False,False,38,True,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,False,Bank transfer (automatic),84.1,3187.65,False
5341,2982-IHMFT,Female,True,False,False,1,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,74.45,74.45,True
5342,3521-SYVOR,Female,False,False,False,37,True,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,64.75,2345.2,True
5343,4254-QPEDE,Female,False,True,False,52,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),66.25,3330.1,False
5344,6283-GITPX,Male,False,False,True,71,True,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,True,Credit card (automatic),76.9,5522.7,False
5345,9526-JAWYF,Male,False,False,False,26,True,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,False,Electronic check,89.8,2335.3,True
5346,0771-CHWSK,Male,False,False,False,66,True,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,True,Credit card (automatic),74.6,4798.4,False
5347,9788-HNGUT,Male,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),116.95,8594.4,False
5348,9495-REDIY,Male,False,False,True,25,False,No phone service,DSL,Yes,No,No,No,Yes,No,One year,True,Credit card (automatic),40.65,970.55,False
5349,5375-XLDOF,Male,False,True,True,69,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),114.35,7665.8,False
5350,1172-VIYBP,Male,False,True,True,53,True,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,False,Bank transfer (automatic),69.7,3686.05,False
5351,5649-VUKMC,Female,False,False,False,12,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,False,Mailed check,95.5,1115.15,True
5352,6559-PDZLR,Male,False,False,False,26,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,98.65,2537.0,False
5353,8992-OBVDG,Male,False,False,False,21,True,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,False,Mailed check,61.65,1393.6,False
5354,4273-MBHYA,Female,False,False,True,1,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,89.35,89.35,False
5355,4724-WXVWF,Male,False,False,False,48,True,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,True,Electronic check,95.4,4445.3,False
5356,5701-GUXDC,Female,False,True,False,26,False,No phone service,DSL,Yes,No,Yes,No,No,No,One year,False,Credit card (automatic),35.4,978.6,False
5357,1460-UZPRJ,Male,False,True,False,60,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.95,1258.15,False
5358,6082-GLJIX,Male,False,False,False,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.25,331.35,False
5359,5143-EGQFK,Female,True,False,False,10,False,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,29.65,291.4,True
5360,4919-IKATY,Male,False,True,True,5,True,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,True,Electronic check,84.5,453.75,True
5361,2495-TTHBQ,Female,False,False,True,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,20.4,84.75,False
5362,0485-ZBSLN,Male,False,True,True,65,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),24.75,1715.1,False
5363,3810-PJUHR,Male,False,True,True,70,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.35,1715.15,False
5364,9050-QLROH,Male,False,False,False,18,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Credit card (automatic),90.7,1597.25,True
5365,0847-HGRML,Male,False,False,True,62,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.0,1250.1,False
5366,8232-CTLKO,Female,False,True,True,66,True,No,DSL,Yes,No,No,No,Yes,No,Two year,True,Electronic check,59.75,3996.8,False
5367,9227-YBAXE,Female,False,True,True,65,True,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),82.5,5215.1,False
5368,6168-WFVVF,Female,True,False,False,3,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.3,235.5,True
5369,9860-LISIZ,Female,False,False,False,34,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,673.2,False
5370,0112-QAWRZ,Male,False,True,True,16,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Bank transfer (automatic),90.8,1442.2,False
5371,0877-SDMBN,Female,False,False,False,54,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),103.95,5639.05,True
5372,2786-GCDPI,Female,True,False,False,50,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,104.95,5222.35,False
5373,4043-MKDTV,Male,False,True,False,71,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,105.25,7291.75,False
5374,8065-YKXKD,Female,False,False,False,10,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.75,799.65,True
5375,9637-EIHEQ,Female,False,False,False,1,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,50.8,50.8,True
5376,9229-RQABD,Male,False,False,False,18,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,23.75,424.5,False
5377,8313-KTIHG,Male,False,False,False,4,True,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,True,Electronic check,61.3,249.4,False
5378,5320-BRKGK,Female,False,True,True,58,True,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,False,Mailed check,75.8,4415.75,False
5379,6284-KMNUF,Female,False,True,False,56,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,True,Electronic check,98.0,5270.6,False
5380,9689-PTNPG,Male,False,False,False,2,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,80.25,144.55,True
5381,9465-RWMXL,Male,False,True,False,32,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,78.9,2447.95,True
5382,6229-UOLQL,Male,False,True,True,56,False,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,True,Mailed check,52.0,2884.9,False
5383,2362-IBOOY,Male,False,False,False,36,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,84.75,3050.15,True
5384,3137-LUPIX,Female,False,False,False,4,True,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,True,Mailed check,64.4,253.0,False
5385,0843-WTBXE,Male,False,False,False,53,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Bank transfer (automatic),85.45,4517.25,True
5386,6143-JQKEA,Male,False,False,False,10,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),45.8,436.2,False
5387,8676-OOQEJ,Male,False,False,False,4,False,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,False,Electronic check,30.5,118.4,False
5388,5515-IDEJJ,Male,False,True,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.9,19.9,True
5389,9701-CDXHR,Female,False,True,False,51,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,69.15,3649.6,False
5390,7450-NWRTR,Male,True,False,False,12,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,99.45,1200.15,True
5391,8124-NZVGJ,Female,False,False,False,6,False,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,True,Mailed check,49.25,255.6,False
5392,2162-FRZAA,Male,False,True,True,63,False,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,False,Bank transfer (automatic),39.35,2395.05,False
5393,5376-DEQCP,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.6,70.6,True
5394,5118-MUEYH,Female,False,True,False,48,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,True,Credit card (automatic),105.1,5083.55,False
5395,9095-HFAFX,Female,False,False,False,5,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),81.0,389.6,True
5396,5627-TVBPP,Female,False,False,True,35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),20.1,644.5,False
5397,2379-ENZGV,Male,False,False,False,6,True,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,84.85,523.5,True
5398,3936-QQFLL,Male,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.75,39.3,False
5399,2589-AYCRP,Female,False,False,False,50,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.75,989.05,False
5400,4067-HLYQI,Female,False,False,False,33,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),70.4,2406.1,False
5401,5124-EOGYE,Male,False,False,False,31,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.45,638.55,False
5402,5057-RKGLH,Female,False,True,True,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.35,191.1,False
5403,0292-WEGCH,Female,False,True,True,54,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,86.2,4524.05,False
5404,8910-ICHIU,Female,False,False,False,46,True,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,True,Credit card (automatic),95.65,4664.2,False
5405,4097-YODCF,Male,False,False,True,34,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,True,Electronic check,103.8,3470.8,False
5406,9715-WZCLW,Male,False,True,True,71,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,True,Electronic check,97.2,6910.3,False
5407,9786-YWNHU,Female,False,True,True,63,True,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Mailed check,63.55,4014.2,False
5408,6407-GSJNL,Female,False,False,False,51,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.95,1288.0,False
5409,6005-OBZPH,Female,True,False,False,26,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,89.15,2277.65,True
5410,4049-ZPALD,Female,False,True,False,64,True,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),99.0,6375.8,False
5411,7932-WPTDS,Female,True,True,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,24.8,24.8,True
5412,3733-UOCWF,Male,True,True,False,61,True,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,True,Bank transfer (automatic),85.55,5251.75,False
5413,6833-JMZYP,Female,False,False,False,15,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Credit card (automatic),94.0,1505.45,False
5414,2722-VOJQL,Male,False,False,False,64,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,True,Credit card (automatic),105.65,6903.1,True
5415,1310-QRITU,Female,False,False,False,18,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,50.3,913.3,False
5416,8961-QDZZJ,Female,False,True,True,57,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,True,Electronic check,95.0,5535.8,False
5417,9715-SBVSU,Male,False,True,True,14,True,No,DSL,Yes,Yes,No,No,No,Yes,Two year,True,Bank transfer (automatic),61.4,815.55,False
5418,8490-BXHEO,Male,True,False,False,18,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),80.55,1411.65,False
5419,7173-TETGO,Female,True,True,False,72,True,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,False,Bank transfer (automatic),78.5,5602.25,False
5420,7929-SKFGK,Male,False,True,False,70,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),114.3,8244.3,False
5421,2300-RQGOI,Female,False,False,False,38,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.05,741.5,False
5422,3563-SVYLG,Male,False,True,True,68,True,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Credit card (automatic),62.65,4375.8,False
5423,5228-EXCET,Male,False,False,False,13,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,80.85,1008.7,True
5424,6435-VWCCY,Male,True,True,False,65,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,True,Credit card (automatic),92.7,5968.4,False
5425,4998-IKFSE,Female,False,False,False,30,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,False,Electronic check,100.45,3096.9,False
5426,8630-QSGXK,Male,False,True,False,51,True,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),75.2,3901.25,False
5427,2455-USLMV,Female,False,False,False,31,True,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,True,Credit card (automatic),84.75,2613.4,False
5428,7394-FKDNK,Female,False,True,False,9,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,89.45,853.1,True
5429,9488-FVZCC,Female,False,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Bank transfer (automatic),79.5,5661.7,False
5430,6331-LWDTQ,Male,False,False,False,10,True,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Credit card (automatic),72.15,794.25,True
5431,5995-WWKKG,Female,False,False,False,37,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Electronic check,19.8,695.05,False
5432,1597-FZREH,Female,False,False,False,2,True,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,False,Electronic check,76.4,160.8,True
5433,7879-CGSFV,Male,False,False,False,55,True,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,True,Mailed check,100.9,5552.05,False
5434,9921-EZKBY,Male,False,False,True,33,True,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,True,Bank transfer (automatic),95.3,3275.15,False
5435,7432-FFVAR,Female,False,True,True,46,True,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,False,Bank transfer (automatic),90.95,4236.6,False
5436,7246-ZGQDF,Female,False,False,True,1,True,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,False,Electronic check,54.5,54.5,False
5437,7000-WCEVQ,Female,True,False,False,20,True,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,True,Mailed check,61.6,1174.35,True
5438,0727-IWKVK,Male,False,True,False,9,True,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,79.9,741.7,True
5439,5959-BELXA,Male,True,False,False,32,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Credit card (automatic),96.15,3019.25,True
5440,4456-RHSNB,Female,False,True,True,19,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,True,Bank transfer (automatic),49.6,962.9,False
5441,3512-IZIKN,Female,False,True,False,70,True,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,False,Credit card (automatic),65.3,4759.75,True
5442,2481-SBOYW,Female,False,False,True,61,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),25.0,1498.35,False
5443,7109-MFBYV,Male,False,False,False,26,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,45.45,1233.15,False
5444,1833-TCXKK,Male,False,True,False,45,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),107.75,4882.8,False
5445,1832-PEUTS,Male,False,True,True,62,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,True,Credit card (automatic),89.1,5411.65,False
5446,6141-OOXUQ,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.65,19.65,True
5447,8660-BUETV,Female,False,False,False,3,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,44.75,148.05,False
5448,0580-PIQHM,Female,False,True,True,41,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,True,Bank transfer (automatic),101.6,3930.55,False
5449,5696-CEIQJ,Male,False,True,True,67,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),103.15,6895.5,False
5450,7503-ZGUZJ,Male,False,False,False,1,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Mailed check,84.65,84.65,True
5451,1696-HXOWK,Female,False,True,False,71,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,False,Mailed check,95.65,6856.95,False
5452,3026-ATZYV,Female,False,True,True,37,True,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,False,Bank transfer (automatic),75.1,2658.8,False
5453,4012-YCFAI,Male,False,True,False,60,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Mailed check,61.35,3766.2,False
5454,2506-TNFCO,Female,True,True,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.55,69.55,True
5455,9970-QBCDA,Female,False,False,False,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),19.7,129.55,False
5456,8718-PTMEZ,Female,False,False,False,13,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,31.05,347.25,True
5457,9496-IVVRP,Female,False,True,True,11,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),51.0,581.7,False
5458,2207-OBZNX,Male,False,False,False,7,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,51.0,354.05,True
5459,2657-VPXTA,Female,False,True,True,10,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,88.85,929.45,False
5460,6551-VLJMV,Male,False,True,False,34,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.05,679.0,False
5461,1221-GHZEP,Female,False,False,False,62,True,No,DSL,Yes,No,No,Yes,No,Yes,Two year,True,Mailed check,65.1,3846.75,False
5462,9289-LBQVU,Male,False,True,False,64,True,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,True,Mailed check,70.15,4480.7,False
5463,6142-VSJQO,Female,False,True,True,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),44.35,44.35,True
5464,3458-IDMFK,Male,False,False,False,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,20.75,499.4,False
5465,6933-FHBZC,Female,False,False,False,26,True,No,DSL,No,Yes,Yes,No,No,No,One year,True,Mailed check,56.05,1553.2,False
5466,0221-NAUXK,Male,False,False,True,10,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),19.95,219.5,False
5467,9770-KXGQU,Female,False,False,False,53,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,False,Mailed check,98.6,5311.85,False
5468,6437-UKHMV,Female,False,False,False,7,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,79.7,586.05,True
5469,6538-POCHL,Male,False,False,False,33,True,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Credit card (automatic),79.0,2576.8,False
5470,6726-NNFWD,Female,True,True,False,71,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,False,Credit card (automatic),89.45,6435.25,False
5471,3002-WQZWT,Female,False,False,False,29,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.2,1993.25,False
5472,4277-UDIEF,Male,False,True,True,24,True,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,False,Bank transfer (automatic),81.0,1923.85,False
5473,1208-NBVFH,Male,False,True,True,20,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,49.6,939.8,False
5474,4912-PIGUY,Female,False,False,False,1,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,84.6,84.6,False
5475,1114-CENIM,Male,False,False,True,54,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),55.0,3092.65,True
5476,6060-DRTNL,Female,True,False,False,5,True,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Mailed check,84.85,415.55,True
5477,2725-TTRIQ,Female,False,True,True,72,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),84.2,5986.55,False
5478,3374-TTZTK,Male,False,True,False,52,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,106.3,5487.0,False
5479,8990-ZXLSU,Female,False,False,False,9,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,69.05,651.5,False
5480,2275-RBYQS,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,45.4,45.4,False
5481,8473-VUVJN,Male,True,False,False,1,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,73.65,73.65,True
5482,6289-CPNLD,Male,False,True,True,33,True,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,True,Mailed check,73.9,2405.05,True
5483,5536-SLHPM,Female,False,True,False,55,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,77.75,4458.15,True
5484,4419-UJMUS,Male,False,True,True,69,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,True,Electronic check,99.35,6856.45,False
5485,7794-JASDG,Male,False,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,50.75,50.75,False
5486,7609-YBPXG,Male,False,False,False,54,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),87.1,4735.2,False
5487,5519-TEEUH,Male,False,False,True,33,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,20.15,682.15,False
